# Broad personal-loan credit depth; not vehicle-finance penetration.
# Loan stocks are official RBI data; per-capita values use estimated population.
state_code,year,personal_loans_outstanding_crore,personal_loans_per_capita_inr,personal_loans_yoy_growth_pct,population_mn,source,quality,geography_note
KL,2021,148016,42012.64,11.475,35.2313,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
KL,2022,160399,45285.12,8.366,35.4198,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
KL,2023,184201,51728.2,14.839,35.6094,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
KL,2024,224306,62655.31,21.772,35.8,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
KL,2025,247348,68723.81,10.273,35.9916,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LA,2020,1054,36294.77,,0.2904,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LA,2021,1342,45833.33,27.324,0.2928,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LA,2022,1813,61415.99,35.097,0.2952,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LA,2023,2323,78057.8,28.13,0.2976,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LA,2024,2726,90866.67,17.348,0.3,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LA,2025,2965,98048.94,8.767,0.3024,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2012,32,5271.83,,0.0607,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2013,41,6677.52,28.125,0.0614,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2014,35,5627.01,-14.634,0.0622,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2015,40,6359.3,14.286,0.0629,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2016,43,6750.39,7.5,0.0637,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2017,46,7142.86,6.977,0.0644,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2018,41,6288.34,-10.87,0.0652,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2019,53,8030.3,29.268,0.066,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2020,60,8982.04,13.208,0.0668,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2021,62,9171.6,3.333,0.0676,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2022,77,11257.31,24.194,0.0684,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2023,93,13439.31,20.779,0.0692,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2024,107,15285.71,15.054,0.07,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
LD,2025,122,17231.64,14.019,0.0708,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2012,135827,11975.63,,113.4195,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2013,148620,12985.78,9.419,114.4483,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2014,181292,15698.11,21.984,115.4865,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2015,201332,17276.67,11.054,116.534,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2016,241614,20546.96,20.008,117.5911,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2017,295236,24881.32,22.193,118.6577,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2018,338207,28246.53,14.555,119.734,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2019,385523,31908.85,13.99,120.8201,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2020,470361,38580.74,22.006,121.916,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2021,525366,42705.08,11.694,123.0219,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2022,614166,49474.54,16.903,124.1378,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2023,755848,60340.5,23.069,125.2638,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2024,1018853,80605.46,34.796,126.4,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MH,2025,1160992,91025.0,13.951,127.5465,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2012,1087,3588.64,,3.029,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2013,1170,3825.65,7.636,3.0583,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2014,1333,4316.85,13.932,3.0879,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2015,1830,5869.52,37.284,3.1178,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2016,1982,6296.06,8.306,3.148,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2017,2474,7783.79,24.823,3.1784,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2018,3098,9653.5,25.222,3.2092,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2019,3552,10962.29,14.655,3.2402,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2020,4318,13198.84,21.565,3.2715,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2021,5056,15306.37,17.091,3.3032,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2022,5760,17270.33,13.924,3.3352,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2023,6693,19875.87,16.198,3.3674,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2024,7975,23455.88,19.154,3.4,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
ML,2025,8728,25424.57,9.442,3.4329,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2012,695,2403.43,,2.8917,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2013,806,2756.78,15.971,2.9237,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2014,927,3135.99,15.012,2.956,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2015,1120,3747.45,20.82,2.9887,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2016,1504,4977.17,34.286,3.0218,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2017,1884,6166.33,25.266,3.0553,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2018,2669,8640.06,41.667,3.0891,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2019,3306,10584.96,23.867,3.1233,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2020,4292,13591.31,29.825,3.1579,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2021,5262,16480.83,22.6,3.1928,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2022,6369,19729.87,21.038,3.2281,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2023,8322,25497.1,30.664,3.2639,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2024,9102,27581.82,9.373,3.3,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MN,2025,10117,30322.19,11.151,3.3365,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2012,20461,2779.36,,73.6176,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2013,21763,2915.36,6.363,74.6494,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2014,28836,3809.46,32.5,75.6957,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2015,34351,4475.32,19.125,76.7566,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2016,41496,5331.45,20.8,77.8325,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2017,48085,6092.62,15.879,78.9234,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2018,57461,7179.98,19.499,80.0295,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2019,65350,8052.87,13.729,81.1512,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2020,79731,9689.18,22.006,82.2887,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2021,90865,10889.6,13.964,83.442,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2022,104890,12396.66,15.435,84.6115,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2023,123841,14434.1,18.067,85.7975,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2024,156307,17966.32,26.216,87.0,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MP,2025,178029,20180.26,13.897,88.2194,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2012,886,7975.52,,1.1109,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2013,906,8076.31,2.257,1.1218,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2014,1079,9524.23,19.095,1.1329,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2015,1199,10479.85,11.121,1.1441,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2016,1528,13224.86,27.44,1.1554,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2017,1682,14414.26,10.079,1.1669,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2018,1872,15885.95,11.296,1.1784,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2019,2106,17697.48,12.5,1.19,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2020,2671,22225.0,26.828,1.2018,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2021,3229,26604.6,20.891,1.2137,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2022,3863,31516.68,19.635,1.2257,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2023,4586,37049.6,18.716,1.2378,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2024,5344,42752.0,16.529,1.25,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
MZ,2025,5980,47370.09,11.901,1.2624,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2012,948,4749.26,,1.9961,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2013,1063,5282.25,12.131,2.0124,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2014,1209,5959.48,13.735,2.0287,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2015,1404,6864.85,16.129,2.0452,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2016,1659,8045.98,18.162,2.0619,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2017,1917,9222.11,15.552,2.0787,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2018,2276,10860.85,18.727,2.0956,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2019,2757,13050.27,21.134,2.1126,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2020,3380,15870.03,22.597,2.1298,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2021,4235,19723.36,25.296,2.1472,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2022,4947,22854.11,16.812,2.1646,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2023,5961,27316.47,20.497,2.1822,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2024,6932,31509.09,16.289,2.2,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
NL,2025,7635,34424.46,10.141,2.2179,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2012,13768,3249.32,,42.3719,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2013,15253,3568.2,10.786,42.7471,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2014,16748,3883.54,9.801,43.1256,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2015,18736,4306.38,11.87,43.5075,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2016,21359,4866.19,14.0,43.8927,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2017,24626,5561.26,15.296,44.2813,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2018,29581,6621.61,20.121,44.6734,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2019,33897,7521.13,14.59,45.069,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2020,39791,8751.41,17.388,45.4681,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2021,47767,10413.4,20.045,45.8707,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2022,57644,12456.35,20.677,46.2768,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2023,70145,15024.65,21.687,46.6866,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2024,85791,18214.65,22.305,47.1,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
OD,2025,96451,20298.17,12.426,47.5171,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2012,18631,6668.0,,27.9409,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2013,20502,7274.39,10.042,28.1838,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2014,26670,9381.3,30.085,28.4289,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2015,28494,9936.5,6.839,28.6761,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2016,31207,10788.75,9.521,28.9255,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2017,35641,12215.44,14.208,29.177,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2018,42867,14565.4,20.274,29.4307,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2019,48503,16338.35,13.148,29.6866,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2020,56495,18866.38,16.477,29.9448,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2021,64554,21371.82,14.265,30.2052,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2022,76984,25267.33,19.255,30.4678,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2023,89642,29168.19,16.442,30.7328,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2024,119903,38678.39,33.758,31.0,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PB,2025,131727,42126.22,9.861,31.2696,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2012,1911,14964.76,,1.277,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2013,2515,19279.42,31.606,1.3045,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2014,2804,21039.99,11.491,1.3327,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2015,2969,21806.83,5.884,1.3615,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2016,3317,23847.87,11.721,1.3909,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2017,3732,26265.04,12.511,1.4209,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2018,4306,29663.82,15.38,1.4516,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2019,4595,30986.58,6.712,1.4829,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2020,5233,34543.53,13.885,1.5149,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2021,5906,38162.32,12.861,1.5476,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2022,6570,41555.98,11.243,1.581,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2023,7511,46504.86,14.323,1.6151,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2024,9138,55381.82,21.662,1.65,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
PY,2025,10330,61283.82,13.044,1.6856,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2012,22733,3273.08,,69.4544,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2013,27412,3892.52,20.582,70.4222,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2014,31783,4451.19,15.946,71.4034,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2015,37986,5246.81,19.517,72.3983,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2016,47560,6478.94,25.204,73.4071,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2017,56874,7641.28,19.584,74.4299,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2018,70516,9343.95,23.986,75.467,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2019,84627,11059.68,20.011,76.5185,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2020,100363,12935.93,18.595,77.5847,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2021,114845,14599.12,14.43,78.6657,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2022,138089,17312.67,20.239,79.7618,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2023,161820,20009.1,17.185,80.8732,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2024,210937,25724.02,30.353,82.0,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
RJ,2025,238265,28657.43,12.956,83.1425,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2012,739,11987.02,,0.6165,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2013,798,12806.93,7.984,0.6231,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2014,781,12402.73,-2.13,0.6297,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2015,845,13277.81,8.195,0.6364,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2016,1010,15702.74,19.527,0.6432,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2017,1099,16907.69,8.812,0.65,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2018,1394,21220.89,26.843,0.6569,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2019,1541,23211.33,10.545,0.6639,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2020,1844,27481.37,19.663,0.671,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2021,2232,32915.5,21.041,0.6781,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2022,2744,40040.86,22.939,0.6853,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2023,3349,48354.03,22.048,0.6926,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2024,3890,55571.43,16.154,0.7,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
SK,2025,4334,61266.61,11.414,0.7074,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2012,89219,12311.91,,72.4656,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2013,111073,15250.37,24.495,72.833,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2014,112207,15328.34,1.021,73.2023,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2015,128012,17399.2,14.086,73.5735,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2016,137680,18618.84,7.552,73.9466,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2017,156175,21013.43,13.433,74.3215,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2018,184515,24701.33,18.146,74.6984,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2019,203821,27148.19,10.463,75.0772,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2020,234074,31020.48,14.843,75.4579,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2021,260647,34367.79,11.352,75.8405,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2022,287532,37721.48,10.315,76.225,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2023,341183,44534.18,18.659,76.6115,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2024,425254,55227.79,24.641,77.0,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TN,2025,503837,65103.29,18.479,77.3904,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2012,1424,3847.19,,3.7014,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2013,1780,4768.16,25.0,3.7331,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2014,1809,4804.78,1.629,3.765,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2015,2170,5714.59,19.956,3.7973,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2016,2356,6151.76,8.571,3.8298,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2017,2345,6071.04,-0.467,3.8626,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2018,2927,7513.61,24.819,3.8956,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2019,3617,9205.9,23.574,3.929,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2020,4248,10720.23,17.445,3.9626,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2021,4873,12193.17,14.713,3.9965,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2022,5581,13846.23,14.529,4.0307,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2023,6189,15224.34,10.894,4.0652,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2024,8364,20400.0,35.143,4.1,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TR,2025,8216,19868.93,-1.769,4.1351,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2015,68671,19023.97,,36.0971,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2016,79522,21891.87,15.801,36.3249,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2017,90206,24677.33,13.435,36.5542,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2018,112250,30515.24,24.437,36.7849,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2019,137137,37047.03,22.171,37.017,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2020,170189,45687.46,24.101,37.2507,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2021,201322,53706.2,18.293,37.4858,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2022,242151,64193.06,20.28,37.7223,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2023,293026,77192.55,21.01,37.9604,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2024,388100,101596.86,32.446,38.2,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
TS,2025,437202,113732.96,12.652,38.4411,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2012,6053,5925.66,,10.2149,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2013,7187,6956.66,18.735,10.3311,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2014,8611,8241.3,19.814,10.4486,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2015,9680,9160.16,12.414,10.5675,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2016,11675,10923.77,20.61,10.6877,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2017,13473,12464.27,15.4,10.8093,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2018,16726,15299.62,24.145,10.9323,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2019,19563,17693.5,16.962,11.0566,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2020,22591,20202.28,15.478,11.1824,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2021,25461,22512.73,12.704,11.3096,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2022,29588,25867.48,16.209,11.4383,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2023,35029,30279.9,18.389,11.5684,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2024,45772,39121.37,30.669,11.7,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UK,2025,50234,42452.1,9.748,11.8331,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UP,2012,37347,1845.61,,202.3559,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UP,2013,46286,2258.47,23.935,204.9444,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UP,2014,54867,2643.35,18.539,207.5661,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
UP,2015,64901,3087.27,18.288,210.2213,RBI Table 159 personal loans; per-capita denominator from state_population_annual.csv,estimate,
